LineName,ConductorName,Voltage_kV,Ta,WindVelocity,WindAngleDeg,SunTime,Date,Emissivity,Absorptivity,Direction,Atmosphere,Elevation,Latitude,Rating_Amps,Rating_MVA
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
ALOHA69 (2)  TO  EWA BEACH69 (26) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
ALOHA69 (2)  TO  EWA BEACH69 (26) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
FLOWER69 (3)  TO  HONOLULU69 (6) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
FLOWER69 (3)  TO  HONOLULU69 (6) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
FLOWER69 (3)  TO  PALM69 (16) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
FLOWER69 (3)  TO  AIEA69 (21) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
WAVE69 (4)  TO  COCONUT69 (13) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
SURF69 (7)  TO  HONOLULU69 (6) CKT 3,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
SURF69 (7)  TO  HONOLULU69 (6) CKT 2,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
HONOLULU69 (6)  TO  MAHALO69 (11) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
HONOLULU69 (6)  TO  LYCHEE69 (12) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
HONOLULU69 (6)  TO  LYCHEE69 (12) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
SURF69 (7)  TO  TURTLE69 (10) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
SURF69 (7)  TO  HONOLULU69 (6) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
SURF69 (7)  TO  COCONUT69 (13) CKT 3,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
SURF69 (7)  TO  COCONUT69 (13) CKT 2,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
SURF69 (7)  TO  COCONUT69 (13) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
KANEOHE69 (8)  TO  KAILUA69 (15) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
KANEOHE69 (8)  TO  PEARL CITY69 (19) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
KANEOHE69 (8)  TO  PEARL CITY69 (19) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
HALEIWA69 (28)  TO  WAIALUA69 (31) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
MAHALO69 (11)  TO  COCONUT69 (13) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
MAHALO69 (11)  TO  KAILUA69 (15) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
LYCHEE69 (12)  TO  KAILUA69 (15) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
LYCHEE69 (12)  TO  WAIMANALO69 (17) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
COCONUT69 (13)  TO  PALM69 (16) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
PALM69 (16)  TO  VOLCANO69 (18) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
WAIMANALO69 (17)  TO  VOLCANO69 (18) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 4,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
MILILANI69 (20)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,753.3466560289952,90.03359319284905
MILILANI69 (20)  TO  WAHIAWA69 (30) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
MILILANI69 (20)  TO  HAUULA69 (32) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
WAIPAHU69 (23)  TO  SCHOFIELD69 (34) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
WAIPAHU69 (23)  TO  SCHOFIELD69 (34) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
KAPOLEI69 (24)  TO  EWA BEACH69 (26) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
KAPOLEI69 (24)  TO  EWA BEACH69 (26) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
KAPOLEI69 (24)  TO  WAIANAE69 (33) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
KAPOLEI69 (24)  TO  COGEN69 (36) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
KAHUKU69 (27)  TO  LAIE69 (29) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
HALEIWA69 (28)  TO  WAHIAWA69 (30) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
HALEIWA69 (28)  TO  WAHIAWA69 (30) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
LAIE69 (29)  TO  WAHIAWA69 (30) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,358.5447409386467,42.85022185837263
LAIE69 (29)  TO  HAUULA69 (32) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
WAIALUA69 (31)  TO  WAIANAE69 (33) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,318.21975677396415,38.03092228262542
WAIANAE69 (33)  TO  SCHOFIELD69 (34) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
WAIANAE69 (33)  TO  SCHOFIELD69 (34) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,2.0,90,12,12 Jun,1.0,0.8,EastWest,Clear,1000,27,552.5043105780529,66.03062207521815
